company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_pct,roa_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning_flag,net_debt,asset_turnover,free_cash_flow_cr,capex_cr,fcf_conversion_pct,cfo_quality_score,capital_allocation_pattern,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
LT,2013-03,7.11,15.31,395.15,375.0,227.28,0.17,False,3.0,,False,185.0,31.97,-11277.0,9.3,-98.97,Accrual Risk,Growth Funded by Debt,2645.5,167.38,0.42,10.05,-5.85,,,,-2661.86
LT,2014-03,5.74,16.56,303.42,457.33,183.23,0.07,False,2.37,,False,-59.0,31.9,-12653.0,6.48,-89.83,Accrual Risk,Growth Funded by Debt,2442.5,201.25,0.55,4.13,-8.4,,,,-3040.15
LT,2015-03,5.4,17.06,245.11,332.67,166.76,0.11,False,2.35,,False,114.0,30.87,-6143.0,5.2,-39.17,Accrual Risk,Growth Funded by Debt,2483.0,253.25,0.64,7.32,-1.48,,,,-1431.43
LT,2016-03,4.54,15.31,216.09,394.45,146.38,0.03,False,2.42,,False,12.0,32.24,-7867.0,4.58,-50.8,Accrual Risk,Growth Funded by Debt,2296.0,250.0,0.87,1.75,-3.2,,,,-1875.0
LT,2017-03,5.93,15.2,206.3,301.41,146.84,0.0,False,2.65,,False,-941.0,24.75,-3141.0,8.96,-18.9,Accrual Risk,Mixed,3243.0,369.88,0.34,0.0,6.09,,,,-695.48
LT,2018-03,6.69,16.8,207.36,330.61,149.97,0.0,False,2.8,,False,-1264.0,22.43,-6117.0,3.27,-30.42,Accrual Risk,Distress Signal,4002.0,454.12,0.37,0.0,-8.38,,,,-1438.24
LT,2019-03,7.56,16.91,208.81,335.48,153.32,0.0,False,2.74,,False,-1740.0,20.29,-15779.0,8.15,-69.01,Accrual Risk,Growth Funded by Debt,5108.5,575.65,0.27,0.0,-3.52,,,,-3852.33
LT,2020-03,7.49,16.88,201.59,300.55,123.58,0.17,False,2.5,,False,-1307.0,16.5,-1714.0,5.78,-6.98,Accrual Risk,Mixed,5447.0,635.76,0.24,10.35,4.6,,,,-345.33
LT,2021-03,9.5,17.25,176.9,222.0,120.69,0.11,False,2.69,,False,-2932.0,12.7,17324.0,4.23,73.84,Accrual Risk,Reinvestor,6460.5,811.56,0.34,7.45,16.97,,,,4407.77
LT,2022-03,6.66,15.53,72.92,139.57,50.65,0.02,False,2.89,,False,-5790.0,7.61,15579.0,2.29,64.07,Moderate,Reinvestor,5209.5,952.53,0.35,1.25,12.24,,,,3927.31
LT,2023-03,6.83,14.82,75.52,127.53,53.37,0.09,False,3.18,,False,-3917.0,7.81,14729.0,4.39,54.22,High Quality,Shareholder Returns,6265.5,1106.13,0.26,6.56,12.42,,,,3716.18
LT,2024-03,7.03,13.51,77.67,117.27,56.44,0.1,False,3.54,,False,-6673.0,8.03,20445.0,0.99,68.46,High Quality,Liquidating Assets,7773.5,1334.53,0.23,7.52,8.26,24.33,24.06,20.11,5146.53
LTIM,2013-03,14.59,22.59,41.97,43.5,24.14,0.17,False,42.48,,False,185.0,1.65,384.0,5.82,44.14,High Quality,Shareholder Returns,562.0,83.69,9.61,10.05,15.79,,,,116.17
LTIM,2014-03,20.24,23.31,61.86,59.6,37.36,0.07,False,44.0,,False,-59.0,1.85,808.0,3.66,70.44,Moderate,Liquidating Assets,996.0,100.62,5.52,4.13,12.76,,,,231.87
LTIM,2015-03,15.45,20.19,37.96,36.03,25.82,0.11,False,110.4,,False,114.0,1.67,539.0,2.07,53.63,Moderate,Reinvestor,769.0,126.62,8.19,7.32,12.9,,,,154.56
LTIM,2016-03,14.3,17.58,39.34,42.32,26.65,0.03,False,202.5,,False,12.0,1.86,818.0,0.68,79.57,Moderate,Reinvestor,836.0,125.0,8.61,1.75,14.68,,,,224.57
LTIM,2017-03,14.94,18.92,30.88,37.03,21.98,0.0,False,472.33,,False,-941.0,1.47,209.0,14.78,16.99,Moderate,Reinvestor,971.0,184.94,2.99,0.0,18.0,,,,69.2
LTIM,2018-03,15.22,16.25,28.81,29.56,20.84,0.0,False,100.81,,False,-1264.0,1.37,392.0,6.19,33.02,Moderate,Reinvestor,1112.0,227.06,2.97,0.0,11.55,,,,114.22
LTIM,2019-03,16.05,19.93,30.98,37.36,22.75,0.0,False,198.64,,False,-1740.0,1.42,646.0,7.93,34.31,Moderate,Reinvestor,1516.0,287.82,2.11,0.0,14.77,,,,178.94
LTIM,2020-03,13.97,18.65,28.13,19.68,17.24,0.17,False,28.41,,False,-1307.0,1.23,1001.0,5.91,49.33,Moderate,Reinvestor,1520.0,317.88,2.11,10.35,15.11,,,,265.08
LTIM,2021-03,15.67,22.03,26.53,25.24,18.1,0.11,False,37.96,,False,-2932.0,1.16,743.0,13.4,27.27,High Quality,Shareholder Returns,1938.0,405.78,1.86,7.45,19.4,,,,200.82
LTIM,2022-03,15.13,20.1,27.65,33.53,19.2,0.02,False,48.9,,False,-5790.0,1.27,1608.0,6.29,30.63,Moderate,Reinvestor,3950.0,476.27,1.04,1.25,12.45,,,,417.5
LTIM,2023-03,13.29,18.41,26.58,26.38,18.78,0.09,False,44.43,,False,-3917.0,1.41,2824.0,0.82,46.23,Moderate,Reinvestor,4410.0,553.07,0.91,6.56,9.33,,,,720.66
LTIM,2024-03,12.91,17.98,22.9,20.71,16.65,0.1,False,31.93,,False,-6673.0,1.29,1752.0,11.03,27.43,High Quality,Shareholder Returns,4585.0,667.27,0.92,7.52,15.96,55.95,52.17,-2.29,451.12
M&M,2013-03,6.01,13.27,20.69,-88.9,5.42,1.44,False,4.33,,False,22271.0,0.9,-3825.0,4.23,-41.96,Accrual Risk,Growth Funded by Debt,825.8,338.32,0.46,37.71,-1.34,,,,-948.22
M&M,2014-03,6.96,13.74,22.11,-98.12,5.86,1.51,False,3.7,,False,27085.0,0.84,-4768.0,6.11,-46.88,Accrual Risk,Growth Funded by Debt,1030.8,395.03,0.35,40.01,-0.33,,,,-1183.27
M&M,2015-03,4.73,12.31,13.08,-104.06,3.58,1.47,False,3.04,,False,27884.0,0.76,-3302.0,6.1,-37.55,Accrual Risk,Mixed,676.2,436.77,0.68,40.17,1.48,,,,-820.15
M&M,2016-03,4.69,13.29,13.42,-108.77,3.56,1.57,False,3.41,,False,29950.0,0.76,-3121.0,7.26,-30.96,Accrual Risk,Mixed,710.8,490.59,0.59,41.61,3.14,,,,-774.83
M&M,2017-03,4.84,12.81,13.6,-116.68,3.56,1.64,False,3.51,,False,34100.0,0.74,-5692.0,7.01,-53.02,Accrual Risk,Mixed,810.2,478.75,0.54,42.84,0.22,,,,-1417.5
M&M,2018-03,8.64,14.36,21.64,-106.53,5.84,1.52,False,4.41,,False,39880.0,0.68,-4785.0,5.94,-36.18,Accrual Risk,Mixed,1591.6,338.63,0.14,40.99,0.74,,,,-1187.22
M&M,2019-03,5.75,14.52,15.05,-126.53,3.72,1.77,False,3.56,,False,52580.0,0.65,-11521.0,6.85,-75.76,Accrual Risk,Growth Funded by Debt,1203.4,367.49,0.28,43.76,-4.15,,,,-2874.12
M&M,2020-03,-0.43,13.48,-0.8,-165.99,-0.19,2.05,False,1.83,,False,62882.0,0.45,-8327.0,9.11,-81.97,Moderate,Growth Funded by Debt,-64.2,360.73,-63.86,49.54,-1.93,,,,-2082.11
M&M,2021-03,2.04,15.46,3.64,-153.78,0.92,1.94,False,2.07,,False,51847.0,0.45,-1777.0,26.5,-15.47,High Quality,Mixed,302.4,374.61,3.57,48.87,24.11,,,,-442.6
M&M,2022-03,8.04,16.28,15.39,-124.28,4.21,1.65,False,3.56,,False,47545.0,0.52,5996.0,3.61,40.84,High Quality,Shareholder Returns,1450.6,423.77,0.28,45.02,10.26,,,,1505.91
M&M,2023-03,9.38,16.73,20.18,-118.51,5.57,1.64,False,4.16,,False,56975.0,0.59,-15940.0,7.31,-78.58,High Quality,Growth Funded by Debt,2274.8,505.98,0.16,45.16,-5.83,,,,-3976.22
M&M,2024-03,8.82,17.9,18.54,-118.11,5.23,1.64,False,3.76,,False,73439.0,0.59,-11245.0,4.04,-45.18,High Quality,Growth Funded by Debt,2454.0,594.17,0.17,46.29,-4.05,15.15,24.34,22.49,-2803.1
MARUTI,2013-03,5.58,9.84,12.98,13.35,8.98,0.08,False,26.05,,False,-5852.0,1.61,940.0,7.04,21.55,High Quality,Shareholder Returns,494.0,630.07,0.4,5.7,9.16,,,,241.88
MARUTI,2014-03,6.41,11.92,13.28,14.0,9.07,0.09,False,32.79,,False,-8523.0,1.42,-2.0,11.22,-0.04,High Quality,Shareholder Returns,570.8,711.79,0.46,6.37,11.21,,,,6.69
MARUTI,2015-03,7.5,13.57,15.66,23.2,11.05,0.03,False,35.36,,False,-12632.0,1.47,1958.0,8.84,28.41,High Quality,Shareholder Returns,761.8,805.23,0.53,1.93,12.69,,,,498.05
MARUTI,2016-03,9.55,15.67,17.95,26.3,12.87,0.01,False,127.9,,False,-20445.0,1.35,1252.0,12.55,13.87,High Quality,Shareholder Returns,1099.4,1013.77,0.35,0.54,14.73,,,,323.09
MARUTI,2017-03,11.03,15.31,20.26,25.04,14.46,0.01,False,144.04,,False,-28667.0,1.31,1109.0,13.47,10.64,High Quality,Shareholder Returns,1502.2,1227.65,0.4,0.93,15.1,,,,288.69
MARUTI,2018-03,9.87,15.18,18.52,26.47,13.08,0.0,False,41.25,,False,-36002.0,1.32,3486.0,10.4,28.77,High Quality,Shareholder Returns,1576.2,1409.24,0.39,0.2,14.77,,,,881.87
MARUTI,2019-03,8.89,12.85,16.25,21.74,11.96,0.0,False,180.53,,False,-37344.0,1.35,3061.0,4.11,27.69,High Quality,Shareholder Returns,1530.2,1559.34,0.42,0.25,7.67,,,,774.52
MARUTI,2020-03,7.5,9.72,11.49,13.55,8.92,0.0,False,80.34,,False,-37304.0,1.19,2939.0,0.74,39.96,High Quality,Shareholder Returns,1135.6,1636.19,0.56,0.29,4.62,,,,741.73
MARUTI,2021-03,6.24,7.69,8.36,8.77,6.15,0.01,False,82.91,,False,-42404.0,0.99,1565.0,10.36,28.92,High Quality,Shareholder Returns,877.8,1738.44,0.71,0.76,12.58,,,,396.44
MARUTI,2022-03,4.39,6.51,7.01,9.16,5.2,0.01,False,59.94,,False,-41609.0,1.18,1601.0,0.27,27.83,High Quality,Shareholder Returns,776.0,1832.22,1.21,0.57,2.08,,,,404.4
MARUTI,2023-03,6.98,11.08,11.08,14.95,8.26,0.02,False,61.65,,False,-47936.0,1.18,1995.0,7.45,15.2,High Quality,Shareholder Returns,1652.8,2375.8,0.41,1.25,9.13,,,,505.33
MARUTI,2024-03,9.51,13.13,15.75,20.36,11.7,0.0,False,117.91,,False,-57177.0,1.23,4936.0,8.36,26.5,High Quality,Shareholder Returns,2697.6,2727.26,0.22,0.1,11.84,26.21,40.43,39.23,1243.24
MOTHERSON,2013-03,1.79,5.85,19.75,-114.02,3.55,2.14,False,7.19,,False,4832.0,1.99,397.0,4.3,26.82,High Quality,Shareholder Returns,452.0,38.8,5.75,38.5,5.87,,,,105.52
MOTHERSON,2014-03,3.61,7.88,37.07,-64.7,7.2,1.64,False,9.21,,False,4765.0,2.0,1323.0,4.51,55.19,High Quality,Shareholder Returns,1097.0,33.62,2.64,31.75,8.86,,,,342.72
MOTHERSON,2015-03,3.73,8.21,38.87,-53.88,7.41,1.54,False,9.61,,False,5066.0,1.99,546.0,8.21,19.2,High Quality,Mixed,1292.0,37.77,2.4,29.45,9.78,,,,149.0
MOTHERSON,2016-03,4.77,9.53,40.35,-45.97,9.02,1.38,False,10.8,,False,5479.0,1.89,282.0,5.12,7.95,High Quality,Shareholder Returns,1774.0,33.31,1.47,30.86,5.88,,,,84.03
MOTHERSON,2017-03,5.13,9.84,26.26,-66.21,6.8,1.25,False,12.05,,False,9875.0,1.33,-2345.0,14.5,-56.22,High Quality,Mixed,2172.0,59.09,0.83,32.4,8.97,,,,-576.7
MOTHERSON,2018-03,4.01,9.11,22.87,-45.78,6.11,1.05,False,12.78,,False,9582.0,1.52,70.0,5.67,1.37,High Quality,Shareholder Returns,2260.0,47.07,1.33,28.06,5.8,,,,25.75
MOTHERSON,2019-03,3.3,8.42,19.14,-47.51,4.91,1.05,False,13.43,,False,10679.0,1.49,994.0,5.22,18.59,High Quality,Shareholder Returns,2098.0,34.69,1.38,26.98,6.79,,,,255.34
MOTHERSON,2020-03,2.13,7.66,11.49,-60.66,2.87,1.17,False,8.93,,False,12340.0,1.35,4132.0,3.66,88.78,High Quality,Shareholder Returns,1294.0,35.64,3.09,29.17,10.46,,,,1037.12
MOTHERSON,2021-03,2.73,7.62,12.49,-48.82,3.29,0.95,False,9.64,,False,11084.0,1.2,3165.0,3.29,72.43,High Quality,Shareholder Returns,1569.0,39.75,2.93,24.98,8.8,,,,795.88
MOTHERSON,2022-03,1.85,7.39,5.74,-39.99,2.12,0.69,False,9.74,,False,7668.0,1.14,159.0,3.61,3.37,High Quality,Shareholder Returns,1182.0,45.55,2.88,25.36,3.86,,,,42.18
MOTHERSON,2023-03,2.12,7.93,7.44,-29.47,2.72,0.61,False,8.09,,False,7502.0,1.28,2395.0,2.85,38.31,High Quality,Shareholder Returns,1670.0,33.12,1.74,22.49,5.89,,,,601.82
MOTHERSON,2024-03,3.06,9.45,11.55,-35.37,3.59,0.76,False,5.22,,False,13401.0,1.17,925.0,6.73,9.92,High Quality,Mixed,3020.0,38.58,0.66,23.67,7.67,31.29,46.21,31.95,235.8
NAUKRI,2013-03,16.1,25.64,12.5,19.35,9.21,0.0,False,48.33,,False,-260.0,0.57,29.0,9.75,23.97,Moderate,Reinvestor,7.6,55.78,15.79,0.12,15.89,,,,16.7
NAUKRI,2014-03,10.58,17.11,8.93,13.85,5.66,0.0,False,48.33,,False,-537.0,0.53,-123.0,35.98,-126.8,High Quality,Mixed,6.0,61.65,50.0,0.09,14.29,,,,-24.46
NAUKRI,2015-03,-1.91,2.87,-0.99,1.37,-0.63,0.0,False,27.5,,False,-1174.0,0.33,-1000.0,143.58,-4761.9,Accrual Risk,Mixed,-1.4,117.92,-1071.43,0.05,6.97,,,,-250.88
NAUKRI,2016-03,15.78,12.17,7.65,5.74,6.13,0.0,False,67.33,,False,-567.0,0.39,76.0,0.27,83.52,Accrual Risk,Reinvestor,11.8,127.52,22.88,0.05,10.43,,,,26.39
NAUKRI,2017-03,-4.84,-1.01,-2.7,-0.62,-2.09,0.0,False,10.25,,False,-550.0,0.43,48.0,18.58,-533.33,Accrual Risk,Reinvestor,-4.3,131.57,534.88,0.05,23.99,,,,9.59
NAUKRI,2018-03,50.71,22.17,24.5,10.51,19.3,0.0,False,124.0,,False,-1564.0,0.38,104.0,15.08,47.49,Accrual Risk,Reinvestor,50.1,167.62,2.59,0.04,25.61,,,,49.63
NAUKRI,2019-03,51.43,0.78,23.28,0.31,18.56,0.0,False,106.57,,False,-1203.0,0.36,217.0,5.13,2411.11,Accrual Risk,Reinvestor,59.2,208.44,2.03,0.03,23.98,,,,77.57
NAUKRI,2020-03,-18.75,-26.68,-11.21,-19.04,-8.5,0.04,False,-4.57,,True,-1056.0,0.45,447.0,7.39,-127.71,Accrual Risk,Liquidating Assets,-24.6,179.92,12.6,2.66,26.68,,,,102.14
NAUKRI,2021-03,125.71,6.56,26.28,0.17,22.54,0.01,False,150.73,,False,-2259.0,0.18,-1767.0,181.12,-2387.84,Accrual Risk,Mixed,141.8,418.29,0.49,1.03,24.47,,,,-398.12
NAUKRI,2022-03,810.7,28.07,74.71,2.21,62.89,0.0,False,1296.0,,False,-15550.0,0.08,-470.0,74.07,-105.38,Accrual Risk,Mixed,1288.2,1336.59,0.01,0.31,44.49,,,,119.58
NAUKRI,2023-03,-2.98,14.83,-0.52,1.78,-0.42,0.01,False,12.89,,False,-12295.0,0.14,154.0,15.26,44.25,Accrual Risk,Mixed,-7.0,1038.6,325.71,0.65,21.82,,,,37.52
NAUKRI,2024-03,23.46,28.04,1.97,1.53,1.65,0.01,False,28.97,,False,-30957.0,0.07,-150.0,33.6,-21.1,Accrual Risk,Mixed,59.5,2345.89,8.24,0.68,27.68,39.97,50.92,40.63,-30.73
NESTLEIND,2013-12,12.27,21.4,47.17,28.13,17.69,0.5,False,55.27,,False,338.0,1.44,1355.0,4.85,69.56,High Quality,Shareholder Returns,1117.0,24.67,3.76,18.83,19.73,,,,358.03
NESTLEIND,2014-12,12.02,20.69,41.77,63.59,20.36,0.01,False,151.86,,False,-792.0,1.69,1212.0,4.38,59.44,High Quality,Shareholder Returns,1185.0,29.55,4.3,0.34,16.68,,,,321.54
NESTLEIND,2015-12,6.89,19.02,19.99,48.58,9.25,0.01,False,388.0,,False,-1307.0,1.34,1028.0,0.86,66.11,High Quality,Shareholder Returns,563.0,29.34,14.74,0.3,13.43,,,,266.03
NESTLEIND,2016-12,10.95,20.24,30.5,49.97,14.7,0.01,False,21.87,,False,-1723.0,1.34,1340.0,1.38,72.43,High Quality,Shareholder Returns,1001.0,34.19,6.09,0.48,16.04,,,,349.04
NESTLEIND,2017-12,12.24,20.95,35.82,54.81,16.64,0.01,False,24.72,,False,-1944.0,1.36,1687.0,1.31,80.45,High Quality,Shareholder Returns,1225.0,35.62,5.55,0.48,18.16,,,,437.93
NESTLEIND,2018-12,14.23,23.18,43.75,64.43,19.87,0.01,False,25.69,,False,-2623.0,1.4,2000.0,0.46,76.39,High Quality,Shareholder Returns,1607.0,38.26,4.29,0.43,18.17,,,,519.46
NESTLEIND,2019-12,15.91,23.66,102.61,119.62,27.44,0.1,False,24.6,,False,-1562.0,1.72,2378.0,0.67,81.27,High Quality,Liquidating Assets,1968.0,19.98,8.54,2.63,18.55,,,,630.99
NESTLEIND,2020-12,15.6,23.99,103.12,127.88,26.35,0.07,False,20.41,,False,-1317.0,1.69,2133.0,2.4,66.61,High Quality,Shareholder Returns,2082.0,21.03,4.47,1.86,18.38,,,,569.52
NESTLEIND,2021-12,14.37,24.16,108.84,141.04,25.72,0.14,False,17.08,,False,-508.0,1.79,316.0,13.02,8.87,High Quality,Shareholder Returns,2118.0,20.27,4.3,3.23,15.17,,,,116.23
NESTLEIND,2022-12,14.15,21.93,97.23,120.02,26.63,0.11,False,24.6,,False,-507.0,1.88,2345.0,2.32,63.28,High Quality,Shareholder Returns,2391.0,25.61,3.72,3.02,16.2,,,,620.75
NESTLEIND,2023-12,15.68,23.38,121.96,145.43,33.4,0.11,False,38.55,,False,-507.0,2.13,2465.0,4.85,55.13,High Quality,Shareholder Returns,2999.0,25.61,1.87,3.02,17.74,,,,659.01
NESTLEIND,2024-03,16.12,23.83,117.75,141.0,37.38,0.1,False,41.19,,False,-119.0,2.32,2938.0,5.07,50.54,High Quality,Shareholder Returns,3933.0,34.79,2.01,3.28,17.11,21.8,28.63,27.86,777.31
NHPC,2013-03,45.02,65.07,9.64,-52.16,4.61,0.68,False,9.41,,False,18893.0,0.1,1516.0,20.84,36.51,Moderate,Reinvestor,287.3,24.22,0.97,32.62,44.6,,,,393.82
NHPC,2014-03,22.1,58.76,5.78,-55.39,2.66,0.74,False,4.35,,False,19546.0,0.12,2702.0,15.18,62.23,High Quality,Shareholder Returns,163.3,25.51,1.65,33.89,51.75,,,,683.13
NHPC,2015-03,34.03,62.45,9.1,-47.58,4.55,0.67,False,5.19,,False,19564.0,0.13,3293.0,9.34,64.14,High Quality,Shareholder Returns,279.8,27.78,0.96,33.5,49.4,,,,835.17
NHPC,2016-03,28.31,57.25,7.47,-45.82,3.76,0.63,False,5.14,,False,19332.0,0.13,5225.0,8.93,109.24,High Quality,Shareholder Returns,236.5,28.58,3.42,31.74,71.47,,,,1316.13
NHPC,2017-03,40.36,56.64,11.99,-47.06,5.78,0.66,False,6.29,,False,18207.0,0.14,6465.0,21.62,132.37,High Quality,Shareholder Returns,348.0,28.28,1.75,31.95,96.59,,,,1630.78
NHPC,2018-03,35.91,54.78,9.27,-45.55,4.43,0.62,False,5.88,,False,17477.0,0.12,3810.0,11.42,89.69,High Quality,Shareholder Returns,278.5,29.28,2.05,29.56,60.55,,,,964.9
NHPC,2019-03,31.57,55.45,9.21,-43.4,4.25,0.62,False,7.49,,False,17783.0,0.13,2642.0,13.16,53.04,High Quality,Shareholder Returns,283.6,30.66,1.97,28.57,42.57,,,,671.76
NHPC,2020-03,33.42,54.42,10.66,-53.89,4.69,0.74,False,6.56,,False,21828.0,0.14,6.0,29.85,0.11,High Quality,Mixed,334.5,31.24,1.55,32.59,29.91,,,,13.69
NHPC,2021-03,37.31,54.7,10.89,-52.67,4.92,0.71,False,11.03,,False,21523.0,0.13,3463.0,16.66,65.62,High Quality,Shareholder Returns,360.0,32.9,1.36,31.95,52.55,,,,879.03
NHPC,2022-03,41.27,43.89,10.81,-61.15,4.88,0.75,False,8.52,,False,23710.0,0.12,1506.0,33.73,37.53,High Quality,Shareholder Returns,377.4,34.76,1.38,33.76,50.2,,,,390.74
NHPC,2023-03,40.17,58.3,11.53,-61.18,4.94,0.8,False,14.58,,False,29041.0,0.12,514.0,39.51,8.31,High Quality,Shareholder Returns,426.1,36.8,1.13,34.26,44.36,,,,142.66
NHPC,2024-03,41.82,49.91,10.41,-69.58,4.32,0.84,False,11.24,,False,32082.0,0.1,970.0,61.96,20.18,High Quality,Shareholder Returns,402.8,38.53,1.32,34.9,72.03,8.58,6.99,14.87,256.64
NTPC,2013-03,17.6,25.38,15.49,-61.45,7.04,0.87,False,9.2,,False,65496.0,0.4,-337.0,23.55,-1.86,High Quality,Mixed,1258.6,98.53,0.3,39.39,23.08,,,,-74.22
NTPC,2014-03,14.56,25.18,13.06,-67.02,5.7,0.93,False,6.9,,False,78155.0,0.39,1022.0,19.8,5.18,High Quality,Shareholder Returns,1140.3,105.92,0.37,40.7,21.1,,,,263.83
NTPC,2015-03,12.5,21.7,12.17,-96.85,4.55,1.25,False,5.37,,False,100350.0,0.36,-1088.0,19.98,-6.27,High Quality,Shareholder Returns,999.2,99.57,0.21,46.54,18.62,,,,-264.69
NTPC,2016-03,14.69,25.3,11.77,-83.06,4.8,1.09,False,5.87,,False,92951.0,0.33,4963.0,26.11,26.73,High Quality,Shareholder Returns,1078.1,111.07,0.24,44.25,32.87,,,,1248.57
NTPC,2017-03,13.06,26.33,10.95,-88.76,4.31,1.16,False,6.18,,False,106159.0,0.33,-4313.0,29.84,-19.97,High Quality,Mixed,1071.4,118.66,0.35,45.77,24.58,,,,-1071.17
NTPC,2018-03,11.92,25.53,10.14,-96.88,3.72,1.26,False,6.31,,False,121173.0,0.31,-1008.0,23.48,-4.48,High Quality,Mixed,1050.2,125.61,0.38,46.04,22.33,,,,-245.56
NTPC,2019-03,13.99,22.65,12.6,-125.26,4.05,1.55,False,4.55,,False,164926.0,0.29,-5377.0,23.99,-23.68,High Quality,Mixed,1403.4,112.54,0.31,49.88,18.63,,,,-1336.59
NTPC,2020-03,10.87,28.86,10.02,-132.67,3.15,1.71,False,4.86,,False,193677.0,0.29,-5738.0,27.07,-18.17,High Quality,Mixed,1190.2,120.1,0.23,53.76,21.82,,,,-1428.49
NTPC,2021-03,13.42,30.52,11.9,-127.48,3.76,1.67,False,4.24,,False,199619.0,0.28,11410.0,18.86,33.52,High Quality,Shareholder Returns,1496.9,129.67,0.27,52.81,29.09,,,,2859.77
NTPC,2022-03,12.78,30.42,12.53,-114.2,4.08,1.56,False,4.82,,False,200081.0,0.32,18897.0,17.25,46.82,High Quality,Shareholder Returns,1696.0,139.6,0.24,50.67,31.5,,,,4731.6
NTPC,2023-03,9.72,27.01,11.65,-108.34,3.83,1.52,False,4.38,,False,208978.0,0.39,21007.0,14.84,44.14,High Quality,Shareholder Returns,1712.1,151.62,0.25,49.85,26.76,,,,5258.05
NTPC,2024-03,11.95,28.83,13.27,-104.95,4.45,1.48,False,4.6,,False,221246.0,0.37,8644.0,18.01,16.8,High Quality,Shareholder Returns,2133.2,165.73,0.17,49.48,22.85,20.07,11.13,10.07,2168.42
ONGC,2013-03,14.81,26.86,15.73,13.89,9.47,0.14,False,101.22,,False,18558.0,0.64,-1346.0,25.45,-3.09,High Quality,Shareholder Returns,4798.8,178.27,0.14,8.16,24.62,,,,-326.5
ONGC,2014-03,15.31,28.22,15.49,0.01,8.21,0.29,False,90.22,,False,44367.0,0.54,-10363.0,36.55,-21.09,High Quality,Mixed,5333.0,201.21,0.12,15.11,30.59,,,,-2581.0
ONGC,2015-03,11.0,26.29,9.81,-5.86,5.24,0.3,False,16.85,,False,49195.0,0.48,3892.0,18.68,9.2,High Quality,Shareholder Returns,3540.6,210.91,0.25,15.97,21.1,,,,979.51
ONGC,2016-03,10.56,31.55,6.62,-2.97,3.83,0.23,False,10.67,,False,12113.0,0.36,8036.0,30.84,20.53,High Quality,Shareholder Returns,2620.4,231.2,0.43,13.31,37.32,,,,2014.25
ONGC,2017-03,10.33,18.69,15.01,-12.69,6.56,0.41,False,18.25,,False,9283.0,0.64,1965.0,15.51,3.72,High Quality,Shareholder Returns,5833.8,151.46,0.14,18.0,16.2,,,,499.23
ONGC,2018-03,8.08,17.63,12.78,-21.86,5.68,0.52,False,13.47,,False,39215.0,0.7,-10006.0,20.7,-17.59,High Quality,Mixed,5213.6,158.97,0.15,23.2,17.6,,,,-2494.86
ONGC,2019-03,8.05,17.75,15.64,-13.68,6.89,0.5,False,14.46,,False,40833.0,0.86,24326.0,8.81,32.51,High Quality,Shareholder Returns,6787.6,172.44,0.09,21.88,14.58,,,,6089.15
ONGC,2020-03,2.89,13.13,5.59,-33.39,2.25,0.63,False,7.09,,False,72718.0,0.78,17434.0,13.4,33.46,High Quality,Shareholder Returns,2291.2,163.04,0.51,25.47,17.79,,,,4361.18
ONGC,2021-03,7.03,16.28,9.67,-33.96,3.94,0.6,False,11.96,,False,72867.0,0.56,8044.0,12.88,16.26,High Quality,Shareholder Returns,4272.0,175.66,0.13,24.58,15.53,,,,2016.16
ONGC,2022-03,10.03,16.26,19.0,-14.7,8.45,0.47,False,15.22,,False,55344.0,0.84,37051.0,8.39,46.39,High Quality,Shareholder Returns,9858.8,206.28,0.06,20.91,15.93,,,,9272.12
ONGC,2023-03,5.18,11.94,11.68,-21.86,5.35,0.51,False,9.57,,False,63382.0,1.03,11372.0,11.81,15.06,High Quality,Shareholder Returns,6555.6,223.09,0.12,23.2,13.61,,,,2848.55
ONGC,2024-03,9.66,17.39,16.94,-13.76,8.04,0.45,False,11.36,,False,50974.0,0.83,42060.0,9.67,40.9,High Quality,Shareholder Returns,11420.2,267.94,0.05,21.58,16.78,29.56,18.93,15.47,10523.66
PFC,2013-03,25.63,34.58,18.74,-563.56,2.62,5.89,False,0.55,,True,139446.0,0.1,-25080.0,0.13,-418.91,Accrual Risk,Distress Signal,443.8,179.39,0.47,82.37,-144.98,,,,-6258.25
PFC,2014-03,25.52,35.54,19.85,-550.76,2.81,5.79,False,0.58,,True,159188.0,0.11,-22464.0,0.04,-295.31,Accrual Risk,Distress Signal,546.2,208.5,0.4,81.93,-104.98,,,,-5603.95
PFC,2015-03,24.03,33.73,18.52,-553.27,2.62,5.79,False,0.55,,True,187267.0,0.11,-21946.0,1.96,-260.36,Accrual Risk,Growth Funded by Debt,600.4,245.54,0.33,82.04,-85.86,,,,-5475.21
PFC,2016-03,22.2,32.88,17.16,-531.23,2.5,5.57,False,0.55,,True,198430.0,0.11,-15271.0,7.08,-166.68,Accrual Risk,Growth Funded by Debt,618.4,272.94,0.49,81.17,-47.73,,,,-3807.28
PFC,2017-03,8.11,19.13,6.07,-536.02,0.86,5.51,False,0.32,,True,199848.0,0.11,1128.0,2.42,21.38,Accrual Risk,Mixed,223.6,139.56,2.64,78.21,6.51,,,,285.76
